V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,8.41452406542415e-05,7.8821526678827e-05,4.67435150702192e-05,5.0877959361991e-05,4.66735068559788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.0408507163963e-05,0,0,0,0,0.000129600251280922,0,0,0,0.000136008741224704,0,0,0.000114156049497494,0,9.19097785495064e-05,0
0,6.02217153488477e-05,4.48708180451268e-05,3.4509830684111e-05,0,2.56720759409478e-05,0,0,0,0.000175480673580294,0,0,0,0.000129165334574018,0,0,8.9922936930615e-05,0,0,6.09710837292094e-05,0
0,4.8379048243228e-05,3.48882299332164e-05,2.94346247813532e-05,3.20645019961117e-05,0,0,0,0,0,7.89492875668978e-05,0,0,0,7.06338680813042e-05,0,0,4.78417201890139e-05,0,6.70305358299751e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.51541219794216e-05,0,0,0,0,0.000286739871211355,0,0,0,0.000240818332863478,0,0,0,0.000159914726767033,0.000170262340963502,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.37461769753831e-05,0,0,0,0,0.000245932886180892,0,0,0,0.000427399975301797,0,0,0.000254016898305357,0,0,0.00031015300069637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.97965836775055e-05,4.38080999875133e-05,0,0,3.40980406583205e-05,0,0,0.000337315847063725,0.000107886189029724,0,0,0.000209980269822098,0.000159086177732856,0,0,0,0.000153042550267031,0,0.000115929137670774,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.88643879114577e-05,0,0,0,0,0.000247698825599801,0,0,0,0.000193624545184074,0,0,0,0.000114291273247381,9.19817012407741e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
