V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000175480673580294,0,0,0,0.000129165334574018,0,0,8.9922936930615e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.89492875668978e-05,0,0,0,7.06338680813042e-05,0,0,4.78417201890139e-05,0,6.70305358299751e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159914726767033,0.000170262340963502,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031015300069637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.97965836775055e-05,4.38080999875133e-05,0,0,3.40980406583205e-05,0,0,0,0,0,0,0,0,0,0,0,0.000153042550267031,0,0.000115929137670774,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.88643879114577e-05,0,0,0,0,0.000247698825599801,0,0,0,0.000193624545184074,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.82819699350854e-05,0,0,0,0,0.000134645037603774,0,0,0,9.91549775942516e-05,0,0,8.56224733533985e-05,0,0.000105823514723297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.95018192309129e-05,0,0,0,0,0.000153941946759962,0,0,0,0.000132390372304797,0,0,0.000135354211309194,0,0,0,0
0,5.6150109464028e-05,3.39907736896557e-05,3.4776371517969e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122577824825547,8.88884660172903e-05,0,0.000126841414399301,9.9904100138384e-05,0,0,0
0,0,0,0,3.1205166822648e-05,0,0,0,0,0.000106017225958142,0,0,0,8.06454066652598e-05,0,0,7.1726816656737e-05,0,0,0,0
0,0,0,0,0,0,0,0,0.000149340862834547,0.000123965994323811,8.04963581128023e-05,0,0.000163039971421289,0.000163064958039195,9.39271930097012e-05,0,0,0,0,0,0
0,0,0,0,1.89508947208773e-05,0,0,0,0,9.46599570261374e-05,0,0,0,7.9250514434833e-05,0,0,7.43220965018312e-05,0,0,0,0
