V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.7938630142106e-05,3.22128995955694e-05,0,0,0,0.00023466557366456,0.000118877517847649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.56739970557673e-05,0,0,0,0,0.000348396892151065,0,0,0,0.00029305293840071,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000213196905212511,0.000273714404787883,0.000136008741224704,0,0,0,0,0,0
0,0,0,0,3.66246980491709e-05,0,0,0,0,0.000175480673580294,0,0,0,0.000129165334574018,0,0,8.9922936930615e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00010612306635015,0,0,0,6.39448655532053e-05,0,0,0,0,0,0,0,0,0.000248922521166271,0,0,0.000170262340963502,0,0.000192606466323062,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.23724074354166e-05,7.88446998969016e-05,6.72679906766931e-05,6.37461769753831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.40980406583205e-05,0,0,0,0,0.000202966398695603,0,0,0,0.000160009099007083,0,0,0.000153042550267031,0,0.000115929137670774,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000247698825599801,0,0,0,0.000193624545184074,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.97308941666913e-05,0,0,0,8.94857428056864e-05,0,0,5.48944439566203e-05,0,8.7332718244425e-05,0
0,0,0,5.11809196397704e-05,6.3966509959147e-05,4.82819699350854e-05,0,0,0.000142389747386027,0.000182069708571026,0.000134645037603774,0,0.00014225051580111,0.000132817519861591,9.91549775942516e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192503832108756,0.000157821570427753,0,0.000169707032497742,0.000134771704469017,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132390372304797,0,0,0.000135354211309194,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000101257449638192,0,0,0,8.88884660172903e-05,0,0,9.9904100138384e-05,0,9.17734972389581e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.20482586939481e-05,5.4658187980004e-05,7.22044539754187e-05,2.98232126239334e-05,0,0,0,0,0,0,0,0,0,0
0,3.1194902147876e-05,3.00852444465657e-05,2.69441895910544e-05,2.7131059837771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.97802132049699e-05,5.83772965754538e-05,5.46542322443567e-05,4.22527514538562e-05,0,0.000297318206111845,0.000176019641082861,0.000162336379312085,0.000146184964303002,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.70298636931391e-05,0,0,0,0,9.97513527948797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
