V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
2.0800945253096e-05,4.42634351033543e-05,3.0128238952817e-05,2.39963693118795e-05,1.70212471515787e-05,1.92926174061353e-05,0.000193647977863433,9.42117204751115e-05,5.95632492461725e-05,4.73145324740449e-05,6.3005106131398e-05,0.000121943980140398,4.23620996984788e-05,3.19145295962959e-05,4.56820166285534e-05,8.18797738593831e-05,2.29286474251282e-05,2.67094480786187e-05,4.84083682784616e-05,3.74758132751659e-05,5.70905265350605e-05
1.4277936632278e-05,4.12892230629782e-05,3.39771733714136e-05,2.58932063286796e-05,1.64789976798233e-05,1.87583287985625e-05,0.000265295464387659,0.000142947638604363,0.000107059783458004,5.14319770760501e-05,6.51611668774481e-05,0.000175739075229083,0.000108549734900466,6.03041550035668e-05,6.04581427702032e-05,0.000104153603668256,3.12638587464984e-05,4.82046737237356e-05,5.92013209615245e-05,3.15730946919798e-05,6.03793744844892e-05
1.74017505067281e-05,2.83291486719558e-05,5.22043761821284e-05,3.39487401058472e-05,2.36866094750371e-05,3.0313561662792e-05,0.00020871742266092,0.000142737303101718,8.64254960055822e-05,0.00011110884788141,7.76182102471363e-05,0.000280096934940517,0.000137988053154507,0.000130017480925171,0.000111751560565837,0.000140181931540253,8.87238322494916e-05,8.49924081273449e-05,0.000118216076771148,6.68682295784745e-05,0.000102008915385181
1.7479576301382e-05,4.20983659409701e-05,6.78243339911839e-05,3.19467693714378e-05,3.75447671257179e-05,2.66638857253464e-05,0.000314358447274894,0.000202266217188919,9.71101506332997e-05,6.86507831355649e-05,8.15968698557703e-05,0.000387572742114616,0.000147862818415938,0.000190863540016294,0.000103446933092113,0.000100463218507975,8.88033363690972e-05,5.52190195428674e-05,0.000139615597125113,5.31988817902192e-05,8.55898473633752e-05
1.0321798468359e-05,3.47682710398036e-05,2.0738180113658e-05,1.35159063944406e-05,2.09257727306109e-05,1.30861666124454e-05,0.000206442112893263,8.7050811350925e-05,4.90129516560129e-05,9.14571437864918e-05,5.18103894272504e-05,9.02663467194328e-05,4.16885208116219e-05,5.41680883217841e-05,4.12818004635452e-05,4.89593742580633e-05,4.18171941408807e-05,2.96691704288386e-05,8.67014688456248e-05,4.07702721219686e-05,4.58237437530942e-05
1.18123499542724e-05,2.38233019979093e-05,2.16926434160545e-05,1.50692914223232e-05,1.73282489837352e-05,2.51679937248089e-05,7.41526460692349e-05,5.3337821676464e-05,3.44615672700068e-05,4.88242228493126e-05,5.0654486218974e-05,7.01398362760292e-05,3.0642677717937e-05,4.49060324610823e-05,5.4835144069202e-05,5.28834991863166e-05,2.70589730080771e-05,3.32091064294718e-05,6.53239027980108e-05,4.39709255369379e-05,9.61368201874238e-05
9.21515136413923e-06,1.43337802332539e-05,1.37550390874022e-05,1.9472799464655e-05,1.03514995770703e-05,1.3110744989037e-05,8.225977895499e-05,4.79358660885225e-05,5.51857728362665e-05,2.71134471466208e-05,3.44176671803905e-05,8.25429930759279e-05,4.80304130743835e-05,3.56267989462319e-05,4.73363749107268e-05,0.000113087930300779,3.92911215430186e-05,4.19429005312811e-05,3.24556255162092e-05,3.28080200037761e-05,6.8370435616495e-05
2.26076976544594e-05,7.97651451271984e-05,6.28375957240061e-05,5.56176472987407e-05,4.4198797184517e-05,4.83278704694988e-05,0.000467742376924567,0.000283104935173174,0.000244882096702922,0.000154969891919634,0.000193190979176713,0.000286389629883446,0.000168596878211165,0.000156577162857916,0.000185446048533903,0.000201960774975418,0.000126654084769382,0.000132076556129999,0.00018032712555938,0.000142504986819416,0.000162486208638149
1.68854337610683e-05,5.97895887130094e-05,4.21576198039471e-05,2.98688654844862e-05,3.27629676075503e-05,2.08002587108044e-05,0.000294315119704516,0.000176005565544519,0.000123331375078402,0.000127505986593021,9.17540446973107e-05,0.000210888390524581,0.000115299376878319,0.000103794300288313,8.04688088722915e-05,0.00012545368774598,8.05021084064754e-05,6.01816530232245e-05,0.000100164498118827,5.45588940532936e-05,7.02169964094399e-05
1.92467708093759e-05,6.76499978980079e-05,5.95615394845016e-05,5.79013188452227e-05,3.98402474234823e-05,4.78414941882013e-05,0.000417455280678889,0.000306495321577025,0.000256098464285354,0.000162533686751217,0.000195647318011833,0.000441632691191156,0.000233711630131486,0.000161114234327127,0.000205418914725555,0.000341485982937411,0.000155953106031222,0.00016762221437484,0.00015992590747646,0.000122396340302431,0.000218247449047704
