V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
1.69748088410672e-05,4.47664997746409e-05,5.71335953153323e-05,3.53955024820705e-05,4.26898800972502e-05,3.28790918040379e-05,0.00023199601620585,0.000257874576426223,0.000151475898408127,0.000163818382834698,0.000136851029345047,0.000408445794580759,0.000206022950644812,0.00023111762819566,0.000188918544413404,0.000160681800169156,0.000142464605611261,9.51692832027677e-05,0.000178068314930835,0.000109718858777625,0.000123205521892823
1.48910386875609e-05,4.79391964839185e-05,3.32916453209787e-05,1.74403740158122e-05,2.61218772519329e-05,2.15613697765869e-05,0.000298682990641255,0.000126678485332715,6.56715684757209e-05,0.000106137264503424,9.35392786675731e-05,0.000136803557823106,4.74442570498486e-05,8.48249858315072e-05,5.87097177352776e-05,7.26961374004362e-05,4.33459745110676e-05,3.82978025246123e-05,8.10868128167195e-05,5.00029093085373e-05,8.19323657859955e-05
2.9059052839513e-05,0.00010787842129361,9.302575858349e-05,5.49691437188761e-05,7.14265216747e-05,4.70047636705278e-05,0.000893068063540685,0.000468394342359611,0.000296207743601813,0.000389379255501622,0.000281429889187031,0.000480695465237186,0.000213864117899928,0.00029786008843672,0.000210638199024437,0.000233594254962568,0.000165589189144153,0.000106263509953398,0.000279365752098972,0.000161904340120168,0.000165601914727925
1.37382929355e-05,4.60157891728956e-05,4.21486282033522e-05,2.42847170502539e-05,2.30930588245501e-05,2.71300118569375e-05,0.000246543787500969,0.000193044538364779,0.00010112877646973,8.86680892046626e-05,9.96054939706683e-05,0.0002839117522968,9.17041443845914e-05,9.8339511865527e-05,9.05563701859522e-05,7.79340914276644e-05,5.53304479689246e-05,6.32032083135509e-05,6.6648616095458e-05,4.68041867091631e-05,8.56170829411966e-05
1.0428446959184e-05,3.17068799081536e-05,2.85861104809911e-05,2.56263785265464e-05,1.98730306295968e-05,1.77234392878734e-05,0.00025318750202804,0.000153008777113504,0.000108324930383975,9.93307846420663e-05,5.67104597115936e-05,0.000148644116252084,0.000100614629794692,8.60198990728248e-05,5.87266490504964e-05,0.000120697030977222,6.48508167791219e-05,4.97765423259839e-05,7.29151203016967e-05,3.38089373827177e-05,5.13398715876776e-05
9.70321621048359e-06,2.98293938861406e-05,1.82556914625551e-05,2.09298926032136e-05,2.06542803450345e-05,1.40156299638118e-05,0.000179302212426223,0.000101259793797979,8.30671749767902e-05,6.75992205041302e-05,5.43580008025644e-05,0.000110703802006697,4.40243908835458e-05,4.02501196258975e-05,3.11833363174595e-05,0.000108031676408651,6.21131001967896e-05,3.81558368822488e-05,8.97195559811603e-05,3.385453980984e-05,4.27755665039772e-05
1.25525965627995e-05,4.00848900185489e-05,3.90434120712001e-05,3.22808794496908e-05,2.1610178930088e-05,2.26099404139971e-05,0.000319686564573696,0.000212961781063985,0.00013260181391562,9.67005681662208e-05,0.000100110417721381,0.000273456474841385,0.000160725055762584,9.57575570758193e-05,0.000125274719946425,0.000188687897229385,7.84311082871629e-05,9.16079517782133e-05,9.01713905475666e-05,6.31050676137366e-05,0.000101404902129891
1.26552710046488e-05,3.24243192525836e-05,3.46558862857165e-05,2.44339422095508e-05,2.2759364978079e-05,2.15147861777238e-05,0.000177283739404167,0.000126488032376455,7.22696286783109e-05,7.56761575176924e-05,6.49539000354376e-05,0.000195996152781836,9.92581443060438e-05,8.80678600647192e-05,7.72004962676948e-05,0.000128861182373399,5.91993223161801e-05,6.00537471961018e-05,8.31530829546547e-05,5.99843794217192e-05,8.21370877388548e-05
2.02121574520638e-05,4.64334692844225e-05,5.93981994120397e-05,4.3080207793315e-05,3.44945921141949e-05,3.31725564761914e-05,0.00036037916593993,0.000183942246558525,0.000153981777935425,0.000176150723958021,0.000125442506223646,0.000361852699691775,0.000189702705468044,0.000144008201229482,0.000137309375187287,0.000181876134712378,0.000103357873432416,0.000111376190245994,0.000201799317396638,0.000110568806132451,0.000139035902958505
9.31724390191266e-06,2.48605820541202e-05,3.24641661258212e-05,2.34506988525137e-05,3.05215263281209e-05,2.98172663309303e-05,0.00047964445327337,0.00020397693304994,0.00058738500682128,0.000159677679139013,9.42519732627691e-05,0.000415711451346481,0.000265925230959295,0.0003083220082662,0.000218456633466674,0.000858451295355013,0.000193721924234005,0.000101166279432294,0.000307112651261289,0.000212545221524557,0.000233539997652488
